metric,algorithm,value,Constraints,percentage,version,pct,diff,dataset
Equal Odds Difference,SOFT,0.0,Noisy protected attributes,0.3,9,inf,0.023483808061461414,Law School
Equal Odds Difference,PRIV,-0.026333875174917018,Noisy protected attributes,0.3,9,10.822816978225402,-0.002850067113455604,Law School
Equal Odds Difference,MDRO,0.0,Noisy protected attributes,0.3,9,inf,0.023483808061461414,Law School
Equal Odds Difference,ARL,-0.025568120751908452,No protected attributes,0.3,9,8.151997992623139,-0.0020843126904470377,Law School
Equal Odds Difference,DRO,-0.02695424485176187,No protected attributes,0.3,9,12.875288509793336,-0.0034704367903004574,Law School
Accuracy,LR,0.8269303201506591,No constraints,0.4,0,0.0,0.0,Law School
Accuracy,RF,0.876647834274953,No constraints,0.4,0,5.671321160042964,0.049717514124293816,Law School
Accuracy,SREW,0.827683615819209,True protected attributes,0.4,0,0.09101251422070078,0.0007532956685498693,Law School
Accuracy,ADDEB,0.8306967984934087,True protected attributes,0.4,0,0.45341192473362657,0.0037664783427495685,Law School
Accuracy,LFR,0.1951035781544256,True protected attributes,0.4,0,-323.8416988416988,-0.6318267419962336,Law School
Accuracy,CALEQ,0.8254237288135593,True protected attributes,0.4,0,-0.18252338580881933,-0.0015065913370998496,Law School
Accuracy,ROC,0.8225988700564971,True protected attributes,0.4,0,-0.5265567765567747,-0.004331450094162026,Law School
Accuracy,EGR,0.8271186440677966,True protected attributes,0.4,0,0.022768670309647465,0.0001883239171374118,Law School
Accuracy,GSR,0.8265536723163842,True protected attributes,0.4,0,-0.04556846662109315,-0.00037664783427493465,Law School
Accuracy,SOFT,0.8048964218455744,Noisy protected attributes,0.4,0,-2.7374824520355556,-0.02203389830508473,Law School
Accuracy,PRIV,0.8152542372881356,Noisy protected attributes,0.4,0,-1.432201432201441,-0.011676082862523529,Law School
Accuracy,MDRO,0.8067796610169492,Noisy protected attributes,0.4,0,-2.4976657329598417,-0.020150659133709947,Law School
Accuracy,ARL,0.8419962335216572,No protected attributes,0.4,0,1.789308879445306,0.015065913370998052,Law School
Accuracy,DRO,0.8048964218455744,No protected attributes,0.4,0,-2.7374824520355556,-0.02203389830508473,Law School
Equal Odds Difference,LR,-0.016687602494804873,No constraints,0.4,0,0.0,0.0,Law School
Equal Odds Difference,RF,-0.015858698994440645,No constraints,0.4,0,-5.22680644014244,0.0008289035003642281,Law School
Equal Odds Difference,SREW,-0.008058172966818586,True protected attributes,0.4,0,-107.08915735018327,0.008629429527986288,Law School
Equal Odds Difference,ADDEB,0.018581371338204214,True protected attributes,0.4,0,189.80823961304912,0.03526897383300909,Law School
Equal Odds Difference,LFR,0.0,True protected attributes,0.4,0,inf,0.016687602494804873,Law School
Equal Odds Difference,CALEQ,-0.03556930104486096,True protected attributes,0.4,0,53.08425522964868,-0.018881698550056086,Law School
Equal Odds Difference,ROC,0.05847762066386267,True protected attributes,0.4,0,128.5367330362627,0.07516522315866754,Law School
Equal Odds Difference,EGR,-0.021314915079948676,True protected attributes,0.4,0,21.709270563769678,-0.004627312585143803,Law School
Equal Odds Difference,GSR,-0.017455590227970788,True protected attributes,0.4,0,4.399666371265365,-0.0007679877331659146,Law School
Equal Odds Difference,SOFT,0.0,Noisy protected attributes,0.4,0,inf,0.016687602494804873,Law School
Equal Odds Difference,PRIV,0.019240632727396956,Noisy protected attributes,0.4,0,186.73104845997713,0.03592823522220183,Law School
Equal Odds Difference,MDRO,6.929125244238207e-05,Noisy protected attributes,0.4,0,24183.274448937344,0.016756893747247256,Law School
Equal Odds Difference,ARL,-0.003849543973333494,No protected attributes,0.4,0,-333.49556753742763,0.01283805852147138,Law School
Equal Odds Difference,DRO,0.0,No protected attributes,0.4,0,inf,0.016687602494804873,Law School
Accuracy,LR,0.8252354048964219,No constraints,0.4,1,0.0,0.0,Law School
Accuracy,RF,0.8717514124293785,No constraints,0.4,1,5.335925685893272,0.046516007532956594,Law School
Accuracy,SREW,0.8250470809792844,True protected attributes,0.4,1,-0.02282583884958278,-0.00018832391713752283,Law School
Accuracy,ADDEB,0.8246704331450094,True protected attributes,0.4,1,-0.06850879196163007,-0.0005649717514124575,Law School
Accuracy,LFR,0.8026365348399247,True protected attributes,0.4,1,-2.815579540122015,-0.02259887005649719,Law School
Accuracy,CALEQ,0.8242937853107345,True protected attributes,0.4,1,-0.11423349326022958,-0.0009416195856873921,Law School
Accuracy,ROC,0.8224105461393597,True protected attributes,0.4,1,-0.3434852301350988,-0.0028248587570621764,Law School
Accuracy,EGR,0.8244821092278719,True protected attributes,0.4,1,-0.0913659205116657,-0.0007532956685499803,Law School
Accuracy,GSR,0.8250470809792844,True protected attributes,0.4,1,-0.02282583884958278,-0.00018832391713752283,Law School
Accuracy,SOFT,0.8026365348399247,Noisy protected attributes,0.4,1,-2.815579540122015,-0.02259887005649719,Law School
Accuracy,PRIV,0.8107344632768362,Noisy protected attributes,0.4,1,-1.788617886178856,-0.014500941619585705,Law School
Accuracy,MDRO,0.8026365348399247,Noisy protected attributes,0.4,1,-2.815579540122015,-0.02259887005649719,Law School
Accuracy,ARL,0.8331450094161958,No protected attributes,0.4,1,0.9493670886075889,0.00790960451977396,Law School
Accuracy,DRO,0.19736346516007533,No protected attributes,0.4,1,-318.12977099236645,-0.6278719397363466,Law School
Equal Odds Difference,LR,0.01147292428456441,No constraints,0.4,1,0.0,0.0,Law School
Equal Odds Difference,RF,0.01959912106477571,No constraints,0.4,1,41.462046962993725,0.0081261967802113,Law School
Equal Odds Difference,SREW,0.011698556053517481,True protected attributes,0.4,1,1.9287146885553441,0.0002256317689530718,Law School
Equal Odds Difference,ADDEB,-0.018716176445057214,True protected attributes,0.4,1,161.29950910777137,-0.030189100729621623,Law School
Equal Odds Difference,LFR,0.0,True protected attributes,0.4,1,-inf,-0.01147292428456441,Law School
Equal Odds Difference,CALEQ,0.005446613700411426,True protected attributes,0.4,1,-110.64325314089683,-0.006026310584152983,Law School
Equal Odds Difference,ROC,0.08664098027294212,True protected attributes,0.4,1,86.75808578293822,0.07516805598837771,Law School
Equal Odds Difference,EGR,0.009159528113561882,True protected attributes,0.4,1,-25.256717838741505,-0.002313396171002527,Law School
Equal Odds Difference,GSR,0.006992148771793272,True protected attributes,0.4,1,-64.08295445381313,-0.004480775512771137,Law School
